Dates	Ticker	Weight
31/01/2016	ARWR UW Equity	0.000372
31/01/2016	ATRA UW Equity	0.000932
31/01/2016	AVDL UQ Equity	0.000735
31/01/2016	BCRX UW Equity	0.000919
31/01/2016	BIIB UW Equity	0.095994
31/01/2016	BLCM UQ Equity	0.000539
31/01/2016	BLUE UW Equity	0.002728
31/01/2016	BMRN UW Equity	0.021465
31/01/2016	BPMC UW Equity	0.000766
31/01/2016	CARA UQ Equity	0.000441
31/01/2016	CASC UW Equity	0.000379
31/01/2016	CBPO UW Equity	0.006120
31/01/2016	CCXI UW Equity	0.000295
31/01/2016	CELG UW Equity	0.092433
31/01/2016	CERS UQ Equity	0.000949
31/01/2016	CGEN UQ Equity	0.000427
31/01/2016	CHMA UW Equity	0.000443
31/01/2016	CHRS UQ Equity	0.000927
31/01/2016	CLDX UW Equity	0.001472
31/01/2016	CLVSQ UW Equity	0.001442
31/01/2016	CMRX UQ Equity	0.000639
31/01/2016	CNCE UQ Equity	0.000606
31/01/2016	COLL UW Equity	0.000719
31/01/2016	CRIS UQ Equity	0.000379
31/01/2016	CXRXF UW Equity	0.002505
31/01/2016	DBVT UW Equity	0.001067
31/01/2016	DRNA UW Equity	0.000243
31/01/2016	DRRX UQ Equity	0.000260
31/01/2016	ECYT UW Equity	0.000253
31/01/2016	EGLTQ UQ Equity	0.000379
31/01/2016	EGRX UQ Equity	0.002016
31/01/2016	ELDN UQ Equity	0.000255
31/01/2016	ENDPQ UW Equity	0.022589
31/01/2016	ENTA UW Equity	0.000865
31/01/2016	EPZM UW Equity	0.000933
31/01/2016	ESPR UQ Equity	0.000603
31/01/2016	EXEL UW Equity	0.001888
31/01/2016	FGEN UW Equity	0.002237
31/01/2016	FLXN UQ Equity	0.000600
31/01/2016	FMI UW Equity	0.000904
31/01/2016	FOLD UQ Equity	0.001357
31/01/2016	FOMX UQ Equity	0.000356
31/01/2016	FPRX UW Equity	0.001778
31/01/2016	GERN UW Equity	0.000868
31/01/2016	GHDX UW Equity	0.001685
31/01/2016	GILD UW Equity	0.078994
31/01/2016	GRFS UW Equity	0.004043
31/01/2016	GWPH UQ Equity	0.001366
31/01/2016	HALO UW Equity	0.002026
31/01/2016	HZNP UW Equity	0.005013
31/01/2016	IBRX UW Equity	0.001504
31/01/2016	ICPT UW Equity	0.004648
31/01/2016	ILMN UW Equity	0.041585
31/01/2016	IMDZ UQ Equity	0.000379
31/01/2016	IMGN UW Equity	0.001328
31/01/2016	IMMU UQ Equity	0.000320
31/01/2016	IMUX UW Equity	0.000501
31/01/2016	INCY UW Equity	0.023602
31/01/2016	INFI UW Equity	0.000550
31/01/2016	INO UW Equity	0.000867
31/01/2016	INSM UW Equity	0.001467
31/01/2016	INSYQ UQ Equity	0.002247
31/01/2016	INVA UW Equity	0.002116
31/01/2016	IONS UW Equity	0.008409
31/01/2016	IOVA UQ Equity	0.000515
31/01/2016	IPXL UW Equity	0.004752
31/01/2016	IRWD UW Equity	0.002108
31/01/2016	ISEE UW Equity	0.003407
31/01/2016	JAZZ UW Equity	0.014238
31/01/2016	JUNO UW Equity	0.004990
31/01/2016	KDNY UW Equity	0.001622
31/01/2016	KITE UW Equity	0.003773
31/01/2016	KMPH UQ Equity	0.000392
31/01/2016	KPTI UW Equity	0.000400
31/01/2016	LGND UQ Equity	0.003582
31/01/2016	LIFE UW Equity	0.000225
31/01/2016	LMNX UW Equity	0.001486
31/01/2016	LRMR UW Equity	0.000326
31/01/2016	LUMO UQ Equity	0.001261
31/01/2016	LXRX UW Equity	0.001899
31/01/2016	MACK UQ Equity	0.001282
31/01/2016	MCRB UW Equity	0.001891
31/01/2016	MDCO UW Equity	0.004316
31/01/2016	MDVN UW Equity	0.009627
31/01/2016	MGNX UW Equity	0.001242
31/01/2016	MLNTQ UW Equity	0.001362
31/01/2016	MNKD UQ Equity	0.000734
31/01/2016	MNTA UW Equity	0.001541
31/01/2016	MYGN UW Equity	0.004890
31/01/2016	MYL UW Equity	0.046595
31/01/2016	NBIX UW Equity	0.006596
31/01/2016	NDRM UQ Equity	0.000523
31/01/2016	NEOS UQ Equity	0.000389
31/01/2016	NKTR UW Equity	0.003273
31/01/2016	NLTX UQ Equity	0.000325
31/01/2016	NSTG UQ Equity	0.000489
31/01/2016	NVAX UW Equity	0.002499
31/01/2016	OCUL UQ Equity	0.000272
31/01/2016	OMER UQ Equity	0.000737
31/01/2016	ONCE UW Equity	0.001252
31/01/2016	OREXQ UW Equity	0.000479
31/01/2016	OSIR UQ Equity	0.000444
31/01/2016	OTIC UW Equity	0.000785
31/01/2016	PACB UW Equity	0.001481
31/01/2016	PCRX UW Equity	0.003928
31/01/2016	PDLI UW Equity	0.000924
31/01/2016	PETX UQ Equity	0.000212
31/01/2016	PGNX UW Equity	0.000523
31/01/2016	PRAH UW Equity	0.004666
31/01/2016	PRTA UW Equity	0.002208
31/01/2016	PTCT UW Equity	0.001468
31/01/2016	PTLA UW Equity	0.003131
31/01/2016	QGEN UW Equity	0.009509
31/01/2016	QURE UW Equity	0.000745
31/01/2016	RARE UW Equity	0.003921
31/01/2016	RCKT UQ Equity	0.000372
31/01/2016	RDUS UQ Equity	0.002472
31/01/2016	REGN UW Equity	0.074374
31/01/2016	RGEN UW Equity	0.001312
31/01/2016	RGLS UQ Equity	0.000544
31/01/2016	RIGL UW Equity	0.000438
31/01/2016	RLYP UW Equity	0.001413
31/01/2016	RPTP UQ Equity	0.000627
31/01/2016	RVNC UQ Equity	0.001046
31/01/2016	SAGE UQ Equity	0.001934
31/01/2016	SCLN UW Equity	0.000709
31/01/2016	SCMP UQ Equity	0.001031
31/01/2016	SGEN UW Equity	0.008273
31/01/2016	SGMO UW Equity	0.000762
31/01/2016	SGNT UW Equity	0.000891
31/01/2016	SGYPQ UW Equity	0.000767
31/01/2016	SHPG UW Equity	0.014204
31/01/2016	SLRX UQ Equity	0.000268
31/01/2016	SPPI UW Equity	0.000601
31/01/2016	SQNM UW Equity	0.000343
31/01/2016	SRPT UW Equity	0.000967
31/01/2016	SRRA UQ Equity	0.000448
31/01/2016	SUPN UQ Equity	0.000998
31/01/2016	SYNH UW Equity	0.004279
31/01/2016	TBPH UQ Equity	0.001117
31/01/2016	TECH UW Equity	0.005531
31/01/2016	TLGTQ UW Equity	0.000683
31/01/2016	TPST UQ Equity	0.000277
31/01/2016	TRVN UW Equity	0.000665
31/01/2016	TSRO UW Equity	0.002490
31/01/2016	TTPH UW Equity	0.000357
31/01/2016	TVTX UQ Equity	0.000973
31/01/2016	UTHR UW Equity	0.010108
31/01/2016	VNDA UQ Equity	0.000657
31/01/2016	VRTX UW Equity	0.035373
31/01/2016	VTAE UQ Equity	0.000385
31/01/2016	XBIT UW Equity	0.000478
31/01/2016	XLRN UQ Equity	0.002043
31/01/2016	XNCR UQ Equity	0.000788
31/01/2016	XNPT UW Equity	0.000565
31/01/2016	ZGNX UQ Equity	0.000422
29/02/2016	1832555D UQ Equity	0.000677
29/02/2016	1872828D UW Equity	0.000000
29/02/2016	1878384D UQ Equity	0.005322
29/02/2016	1893407D UW Equity	0.001908
29/02/2016	1934798D UW Equity	0.001305
29/02/2016	2083506D UW Equity	0.000543
29/02/2016	ACAD UW Equity	0.003632
29/02/2016	ACOR UW Equity	0.002670
29/02/2016	ADMS UQ Equity	0.000506
29/02/2016	ADVM UQ Equity	0.000249
29/02/2016	AEGR UW Equity	0.000309
29/02/2016	AERI UQ Equity	0.000840
29/02/2016	AFFX UW Equity	0.002123
29/02/2016	AFMD UQ Equity	0.000201
29/02/2016	AGIO UW Equity	0.002730
29/02/2016	AGTC UQ Equity	0.000452
29/02/2016	AKBA UQ Equity	0.000523
29/02/2016	AKRXQ UW Equity	0.000000
29/02/2016	ALDR UQ Equity	0.001566
29/02/2016	ALKS UW Equity	0.009158
29/02/2016	ALNY UW Equity	0.009386
29/02/2016	ALXN UW Equity	0.041842
29/02/2016	AMAG UW Equity	0.001725
29/02/2016	AMGN UW Equity	0.093667
29/02/2016	AMPH UW Equity	0.000897
29/02/2016	AMRI UW Equity	0.000990
29/02/2016	AMRN UQ Equity	0.000489
29/02/2016	ANIP UQ Equity	0.000718
29/02/2016	ANTH UQ Equity	0.000229
29/02/2016	ARAV UW Equity	0.000365
29/02/2016	ARCT UQ Equity	0.000241
29/02/2016	ARDX UQ Equity	0.000632
29/02/2016	ARIA UW Equity	0.001955
29/02/2016	ARNA UW Equity	0.000683
29/02/2016	ARWR UW Equity	0.000439
29/02/2016	ATRA UW Equity	0.000890
29/02/2016	AVDL UQ Equity	0.000664
29/02/2016	BCRX UW Equity	0.000276
29/02/2016	BIIB UW Equity	0.095911
29/02/2016	BLCM UQ Equity	0.000452
29/02/2016	BLUE UW Equity	0.003206
29/02/2016	BMRN UW Equity	0.024968
29/02/2016	BPMC UW Equity	0.000888
29/02/2016	CARA UQ Equity	0.000253
29/02/2016	CASC UW Equity	0.000399
29/02/2016	CBPO UW Equity	0.005720
29/02/2016	CCXI UW Equity	0.000275
29/02/2016	CELG UW Equity	0.097704
29/02/2016	CERS UQ Equity	0.000900
29/02/2016	CGEN UQ Equity	0.000453
29/02/2016	CHMA UW Equity	0.000447
29/02/2016	CHRS UQ Equity	0.001044
29/02/2016	CLDX UW Equity	0.001269
29/02/2016	CLVSQ UW Equity	0.001349
29/02/2016	CMRX UQ Equity	0.000402
29/02/2016	CNCE UQ Equity	0.000537
29/02/2016	COLL UW Equity	0.000775
29/02/2016	CRIS UQ Equity	0.000333
29/02/2016	CXRXF UW Equity	0.002798
29/02/2016	DBVT UW Equity	0.001086
29/02/2016	DRNA UW Equity	0.000193
29/02/2016	DRRX UQ Equity	0.000258
29/02/2016	ECYT UW Equity	0.000239
29/02/2016	EGLTQ UQ Equity	0.000320
29/02/2016	EGRX UQ Equity	0.001869
29/02/2016	ELDN UQ Equity	0.000272
29/02/2016	ENDPQ UW Equity	0.017906
29/02/2016	ENTA UW Equity	0.001005
29/02/2016	EPZM UW Equity	0.000949
29/02/2016	ESPR UQ Equity	0.000634
29/02/2016	EXEL UW Equity	0.001564
29/02/2016	FGEN UW Equity	0.002010
29/02/2016	FLXN UQ Equity	0.000385
29/02/2016	FMI UW Equity	0.000966
29/02/2016	FOLD UQ Equity	0.001455
29/02/2016	FOMX UQ Equity	0.000331
29/02/2016	FPRX UW Equity	0.001694
29/02/2016	GERN UW Equity	0.000721
29/02/2016	GHDX UW Equity	0.001565
29/02/2016	GILD UW Equity	0.087329
29/02/2016	GRFS UW Equity	0.004568
29/02/2016	GWPH UQ Equity	0.001177
29/02/2016	HALO UW Equity	0.001968
29/02/2016	HZNP UW Equity	0.005170
29/02/2016	IBRX UW Equity	0.001057
29/02/2016	ICPT UW Equity	0.005125
29/02/2016	ILMN UW Equity	0.041599
29/02/2016	IMDZ UQ Equity	0.000381
29/02/2016	IMGN UW Equity	0.001198
29/02/2016	IMMU UQ Equity	0.000405
29/02/2016	IMUX UW Equity	0.000478
29/02/2016	INCY UW Equity	0.025856
29/02/2016	INFI UW Equity	0.000538
29/02/2016	INO UW Equity	0.000860
29/02/2016	INSM UW Equity	0.001430
29/02/2016	INSYQ UQ Equity	0.002381
29/02/2016	INVA UW Equity	0.002603
29/02/2016	IONS UW Equity	0.007851
29/02/2016	IOVA UQ Equity	0.000505
29/02/2016	IPXL UW Equity	0.004360
29/02/2016	IRWD UW Equity	0.002318
29/02/2016	ISEE UW Equity	0.002978
29/02/2016	JAZZ UW Equity	0.014141
29/02/2016	JUNO UW Equity	0.006693
29/02/2016	KDNY UW Equity	0.001715
29/02/2016	KITE UW Equity	0.003737
29/02/2016	KMPH UQ Equity	0.000446
29/02/2016	KPTI UW Equity	0.000399
29/02/2016	LGND UQ Equity	0.003478
29/02/2016	LIFE UW Equity	0.000200
29/02/2016	LMNX UW Equity	0.001521
29/02/2016	LRMR UW Equity	0.000322
29/02/2016	LUMO UQ Equity	0.001145
29/02/2016	LXRX UW Equity	0.001830
29/02/2016	MACK UQ Equity	0.001266
29/02/2016	MCRB UW Equity	0.001707
29/02/2016	MDCO UW Equity	0.004224
29/02/2016	MDVN UW Equity	0.011075
29/02/2016	MGNX UW Equity	0.001037
29/02/2016	MLNTQ UW Equity	0.001399
29/02/2016	MNKD UQ Equity	0.000798
29/02/2016	MNTA UW Equity	0.001097
29/02/2016	MYGN UW Equity	0.004619
29/02/2016	MYL UW Equity	0.041916
29/02/2016	NBIX UW Equity	0.005996
29/02/2016	NDRM UQ Equity	0.000496
29/02/2016	NEOS UQ Equity	0.000299
29/02/2016	NKTR UW Equity	0.002819
29/02/2016	NLTX UQ Equity	0.000289
29/02/2016	NSTG UQ Equity	0.000444
29/02/2016	NVAX UW Equity	0.002225
29/02/2016	OCUL UQ Equity	0.000368
29/02/2016	OMER UQ Equity	0.000728
29/02/2016	ONCE UW Equity	0.001489
29/02/2016	OREXQ UW Equity	0.000195
29/02/2016	OSIR UQ Equity	0.000465
29/02/2016	OTIC UW Equity	0.000701
29/02/2016	PACB UW Equity	0.001208
29/02/2016	PCRX UW Equity	0.003616
29/02/2016	PDLI UW Equity	0.000931
29/02/2016	PETX UQ Equity	0.000216
29/02/2016	PGNX UW Equity	0.000582
29/02/2016	PRAH UW Equity	0.004918
29/02/2016	PRTA UW Equity	0.001898
29/02/2016	PTCT UW Equity	0.000517
29/02/2016	PTLA UW Equity	0.002808
29/02/2016	QGEN UW Equity	0.009296
29/02/2016	QURE UW Equity	0.000603
29/02/2016	RARE UW Equity	0.004480
29/02/2016	RCKT UQ Equity	0.000341
29/02/2016	RDUS UQ Equity	0.002378
29/02/2016	REGN UW Equity	0.071501
29/02/2016	RGEN UW Equity	0.001603
29/02/2016	RGLS UQ Equity	0.000650
29/02/2016	RIGL UW Equity	0.000380
29/02/2016	RLYP UW Equity	0.001046
29/02/2016	RPTP UQ Equity	0.000557
29/02/2016	RVNC UQ Equity	0.000939
29/02/2016	SAGE UQ Equity	0.001780
29/02/2016	SCLN UW Equity	0.000926
29/02/2016	SCMP UQ Equity	0.001127
29/02/2016	SGEN UW Equity	0.007964
29/02/2016	SGMO UW Equity	0.000694
29/02/2016	SGNT UW Equity	0.000879
29/02/2016	SGYPQ UW Equity	0.000671
29/02/2016	SHPG UW Equity	0.013856
29/02/2016	SLRX UQ Equity	0.000252
29/02/2016	SPPI UW Equity	0.000576
29/02/2016	SQNM UW Equity	0.000330
29/02/2016	SRPT UW Equity	0.001174
29/02/2016	SRRA UQ Equity	0.000335
29/02/2016	SUPN UQ Equity	0.001160
29/02/2016	SYNH UW Equity	0.004239
29/02/2016	TBPH UQ Equity	0.001125
29/02/2016	TECH UW Equity	0.006038
29/02/2016	TLGTQ UW Equity	0.000585
29/02/2016	TPST UQ Equity	0.000286
29/02/2016	TRVN UW Equity	0.000804
29/02/2016	TSRO UW Equity	0.003068
29/02/2016	TTPH UW Equity	0.000279
29/02/2016	TVTX UQ Equity	0.000973
29/02/2016	UTHR UW Equity	0.010523
29/02/2016	VNDA UQ Equity	0.000636
29/02/2016	VRTX UW Equity	0.035045
29/02/2016	VTAE UQ Equity	0.000373
29/02/2016	XBIT UW Equity	0.000466
29/02/2016	XLRN UQ Equity	0.001773
29/02/2016	XNCR UQ Equity	0.000842
29/02/2016	XNPT UW Equity	0.000534
29/02/2016	ZGNX UQ Equity	0.000496
31/03/2016	1832555D UQ Equity	0.000867
31/03/2016	1872828D UW Equity	0.000000
31/03/2016	1878384D UQ Equity	0.004918
31/03/2016	1893407D UW Equity	0.002164
31/03/2016	1934798D UW Equity	0.001269
31/03/2016	2083506D UW Equity	0.000624
31/03/2016	ACAD UW Equity	0.006460
31/03/2016	ACOR UW Equity	0.002482
31/03/2016	ADMS UQ Equity	0.000635
31/03/2016	ADVM UQ Equity	0.000273
31/03/2016	AEGR UW Equity	0.000220
31/03/2016	AERI UQ Equity	0.000658
31/03/2016	AFMD UQ Equity	0.000255
31/03/2016	AGIO UW Equity	0.003152
31/03/2016	AGTC UQ Equity	0.000517
31/03/2016	AKBA UQ Equity	0.000697
31/03/2016	AKRXQ UW Equity	0.000000
31/03/2016	ALDR UQ Equity	0.002198
31/03/2016	ALKS UW Equity	0.010571
31/03/2016	ALNY UW Equity	0.010962
31/03/2016	ALXN UW Equity	0.038968
31/03/2016	AMAG UW Equity	0.001668
31/03/2016	AMGN UW Equity	0.083059
31/03/2016	AMPH UW Equity	0.001108
31/03/2016	AMRI UW Equity	0.001113
31/03/2016	AMRN UQ Equity	0.000556
31/03/2016	ANIP UQ Equity	0.000790
31/03/2016	ANTH UQ Equity	0.000296
31/03/2016	ARAV UW Equity	0.000483
31/03/2016	ARCT UQ Equity	0.000213
31/03/2016	ARDX UQ Equity	0.000551
31/03/2016	ARIA UW Equity	0.002493
31/03/2016	ARNA UW Equity	0.000981
31/03/2016	ARWR UW Equity	0.000590
31/03/2016	ATRA UW Equity	0.001118
31/03/2016	AVDL UQ Equity	0.000911
31/03/2016	BCRX UW Equity	0.000427
31/03/2016	BIIB UW Equity	0.079094
31/03/2016	BLCM UQ Equity	0.000508
31/03/2016	BLUE UW Equity	0.003219
31/03/2016	BMRN UW Equity	0.027338
31/03/2016	BPMC UW Equity	0.001003
31/03/2016	CARA UQ Equity	0.000347
31/03/2016	CASC UW Equity	0.000000
31/03/2016	CBPO UW Equity	0.006244
31/03/2016	CCXI UW Equity	0.000225
31/03/2016	CELG UW Equity	0.078242
31/03/2016	CERS UQ Equity	0.001182
31/03/2016	CGEN UQ Equity	0.000578
31/03/2016	CHMA UW Equity	0.000450
31/03/2016	CHRS UQ Equity	0.001703
31/03/2016	CLDX UW Equity	0.000765
31/03/2016	CLVSQ UW Equity	0.001511
31/03/2016	CMRX UQ Equity	0.000484
31/03/2016	CNCE UQ Equity	0.000619
31/03/2016	COLL UW Equity	0.000874
31/03/2016	CRIS UQ Equity	0.000426
31/03/2016	CXRXF UW Equity	0.002678
31/03/2016	DBVT UW Equity	0.001571
31/03/2016	DRNA UW Equity	0.000226
31/03/2016	DRRX UQ Equity	0.000334
31/03/2016	ECYT UW Equity	0.000267
31/03/2016	EGLTQ UQ Equity	0.000352
31/03/2016	EGRX UQ Equity	0.001299
31/03/2016	ELDN UQ Equity	0.000260
31/03/2016	ENDPQ UW Equity	0.012830
31/03/2016	ENTA UW Equity	0.001140
31/03/2016	EPZM UW Equity	0.001419
31/03/2016	ESPR UQ Equity	0.000782
31/03/2016	EXEL UW Equity	0.001872
31/03/2016	FGEN UW Equity	0.002711
31/03/2016	FLXN UQ Equity	0.000406
31/03/2016	FMI UW Equity	0.001285
31/03/2016	FOLD UQ Equity	0.002170
31/03/2016	FOMX UQ Equity	0.000409
31/03/2016	FPRX UW Equity	0.002292
31/03/2016	GERN UW Equity	0.000948
31/03/2016	GHDX UW Equity	0.001653
31/03/2016	GILD UW Equity	0.082985
31/03/2016	GRFS UW Equity	0.004819
31/03/2016	GWPH UQ Equity	0.002264
31/03/2016	HALO UW Equity	0.002507
31/03/2016	HZNP UW Equity	0.005434
31/03/2016	IBRX UW Equity	0.001369
31/03/2016	ICPT UW Equity	0.006431
31/03/2016	ILMN UW Equity	0.042524
31/03/2016	IMDZ UQ Equity	0.000537
31/03/2016	IMGN UW Equity	0.001521
31/03/2016	IMMU UQ Equity	0.000486
31/03/2016	IMUX UW Equity	0.000566
31/03/2016	INCY UW Equity	0.027827
31/03/2016	INFI UW Equity	0.000533
31/03/2016	INO UW Equity	0.001290
31/03/2016	INSM UW Equity	0.001608
31/03/2016	INSYQ UQ Equity	0.002345
31/03/2016	INVA UW Equity	0.002947
31/03/2016	IONS UW Equity	0.010023
31/03/2016	IOVA UQ Equity	0.000498
31/03/2016	IPXL UW Equity	0.004768
31/03/2016	IRWD UW Equity	0.002860
31/03/2016	ISEE UW Equity	0.003056
31/03/2016	JAZZ UW Equity	0.016384
31/03/2016	JUNO UW Equity	0.008130
31/03/2016	KDNY UW Equity	0.001661
31/03/2016	KITE UW Equity	0.004599
31/03/2016	KMPH UQ Equity	0.000430
31/03/2016	KPTI UW Equity	0.000654
31/03/2016	LGND UQ Equity	0.004563
31/03/2016	LIFE UW Equity	0.000191
31/03/2016	LMNX UW Equity	0.001717
31/03/2016	LRMR UW Equity	0.000373
31/03/2016	LUMO UQ Equity	0.001077
31/03/2016	LXRX UW Equity	0.002540
31/03/2016	MACK UQ Equity	0.001993
31/03/2016	MCRB UW Equity	0.002128
31/03/2016	MDCO UW Equity	0.004537
31/03/2016	MDVN UW Equity	0.015489
31/03/2016	MGNX UW Equity	0.001328
31/03/2016	MLNTQ UW Equity	0.001731
31/03/2016	MNKD UQ Equity	0.001416
31/03/2016	MNTA UW Equity	0.001310
31/03/2016	MYGN UW Equity	0.005470
31/03/2016	MYL UW Equity	0.040530
31/03/2016	NBIX UW Equity	0.007013
31/03/2016	NDRM UQ Equity	0.000624
31/03/2016	NEOS UQ Equity	0.000353
31/03/2016	NKTR UW Equity	0.003764
31/03/2016	NLTX UQ Equity	0.000311
31/03/2016	NSTG UQ Equity	0.000609
31/03/2016	NVAX UW Equity	0.002861
31/03/2016	OCUL UQ Equity	0.000490
31/03/2016	OMER UQ Equity	0.001195
31/03/2016	ONCE UW Equity	0.001638
31/03/2016	OREXQ UW Equity	0.000168
31/03/2016	OSIR UQ Equity	0.000404
31/03/2016	OTIC UW Equity	0.000918
31/03/2016	PACB UW Equity	0.001395
31/03/2016	PCRX UW Equity	0.004027
31/03/2016	PDLI UW Equity	0.001122
31/03/2016	PETX UQ Equity	0.000396
31/03/2016	PGNX UW Equity	0.000624
31/03/2016	PRAH UW Equity	0.005287
31/03/2016	PRTA UW Equity	0.002899
31/03/2016	PTCT UW Equity	0.000453
31/03/2016	PTLA UW Equity	0.002358
31/03/2016	QGEN UW Equity	0.010679
31/03/2016	QURE UW Equity	0.000554
31/03/2016	RARE UW Equity	0.005062
31/03/2016	RCKT UQ Equity	0.000401
31/03/2016	RDUS UQ Equity	0.002774
31/03/2016	REGN UW Equity	0.071136
31/03/2016	RGEN UW Equity	0.001817
31/03/2016	RGLS UQ Equity	0.000749
31/03/2016	RIGL UW Equity	0.000378
31/03/2016	RLYP UW Equity	0.001204
31/03/2016	RPTP UQ Equity	0.000804
31/03/2016	RVNC UQ Equity	0.001005
31/03/2016	SAGE UQ Equity	0.002106
31/03/2016	SCLN UW Equity	0.001114
31/03/2016	SCMP UQ Equity	0.001016
31/03/2016	SGEN UW Equity	0.010072
31/03/2016	SGMO UW Equity	0.000873
31/03/2016	SGNT UW Equity	0.000818
31/03/2016	SGYPQ UW Equity	0.000644
31/03/2016	SHPG UW Equity	0.016043
31/03/2016	SLRX UQ Equity	0.000404
31/03/2016	SPPI UW Equity	0.000889
31/03/2016	SQNM UW Equity	0.000343
31/03/2016	SRPT UW Equity	0.001828
31/03/2016	SRRA UQ Equity	0.000416
31/03/2016	SUPN UQ Equity	0.001530
31/03/2016	SYNH UW Equity	0.004563
31/03/2016	TBPH UQ Equity	0.001459
31/03/2016	TECH UW Equity	0.007211
31/03/2016	TLGTQ UW Equity	0.000531
31/03/2016	TPST UQ Equity	0.000531
31/03/2016	TRVN UW Equity	0.000862
31/03/2016	TSRO UW Equity	0.003638
31/03/2016	TTPH UW Equity	0.000348
31/03/2016	TVTX UQ Equity	0.001023
31/03/2016	UTHR UW Equity	0.010366
31/03/2016	VNDA UQ Equity	0.000739
31/03/2016	VRTX UW Equity	0.036644
31/03/2016	VTAE UQ Equity	0.000297
31/03/2016	XBIT UW Equity	0.000624
31/03/2016	XLRN UQ Equity	0.002008
31/03/2016	XNCR UQ Equity	0.001114
31/03/2016	XNPT UW Equity	0.000587
31/03/2016	ZGNX UQ Equity	0.000469
30/04/2016	1832555D UQ Equity	0.000911
30/04/2016	1872828D UW Equity	0.000000
30/04/2016	1878384D UQ Equity	0.005609
30/04/2016	1893407D UW Equity	0.002328
30/04/2016	1934798D UW Equity	0.001508
30/04/2016	2083506D UW Equity	0.000744
30/04/2016	ACAD UW Equity	0.007251
30/04/2016	ACOR UW Equity	0.002357
30/04/2016	ADMS UQ Equity	0.000721
30/04/2016	ADVM UQ Equity	0.000290
30/04/2016	AEGR UW Equity	0.000164
30/04/2016	AERI UQ Equity	0.000833
30/04/2016	AFMD UQ Equity	0.000268
30/04/2016	AGIO UW Equity	0.003693
30/04/2016	AGTC UQ Equity	0.000565
30/04/2016	AKBA UQ Equity	0.000706
30/04/2016	AKRXQ UW Equity	0.000000
30/04/2016	ALDR UQ Equity	0.002643
30/04/2016	ALKS UW Equity	0.011942
30/04/2016	ALNY UW Equity	0.011375
30/04/2016	ALXN UW Equity	0.037879
30/04/2016	AMAG UW Equity	0.001837
30/04/2016	AMGN UW Equity	0.085208
30/04/2016	AMPH UW Equity	0.001104
30/04/2016	AMRI UW Equity	0.001065
30/04/2016	AMRN UQ Equity	0.000646
30/04/2016	ANIP UQ Equity	0.001038
30/04/2016	ANTH UQ Equity	0.000294
30/04/2016	ARAV UW Equity	0.000530
30/04/2016	ARCT UQ Equity	0.000219
30/04/2016	ARDX UQ Equity	0.000552
30/04/2016	ARIA UW Equity	0.002721
30/04/2016	ARNA UW Equity	0.000833
30/04/2016	ARWR UW Equity	0.000688
30/04/2016	ATRA UW Equity	0.001028
30/04/2016	AVDL UQ Equity	0.000919
30/04/2016	BCRX UW Equity	0.000478
30/04/2016	BIIB UW Equity	0.081181
30/04/2016	BLCM UQ Equity	0.000536
30/04/2016	BLUE UW Equity	0.003264
30/04/2016	BMRN UW Equity	0.027271
30/04/2016	BPMC UW Equity	0.000820
30/04/2016	CARA UQ Equity	0.000331
30/04/2016	CASC UW Equity	0.000246
30/04/2016	CBPO UW Equity	0.006200
30/04/2016	CCXI UW Equity	0.000211
30/04/2016	CELG UW Equity	0.078544
30/04/2016	CERS UQ Equity	0.001212
30/04/2016	CGEN UQ Equity	0.000682
30/04/2016	CHMA UW Equity	0.000161
30/04/2016	CHRS UQ Equity	0.001467
30/04/2016	CLDX UW Equity	0.000787
30/04/2016	CLVSQ UW Equity	0.001063
30/04/2016	CMRX UQ Equity	0.000550
30/04/2016	CNCE UQ Equity	0.000614
30/04/2016	COLL UW Equity	0.000892
30/04/2016	CRIS UQ Equity	0.000514
30/04/2016	CXRXF UW Equity	0.002962
30/04/2016	DBVT UW Equity	0.001593
30/04/2016	DRNA UW Equity	0.000190
30/04/2016	DRRX UQ Equity	0.000322
30/04/2016	ECYT UW Equity	0.000326
30/04/2016	EGLTQ UQ Equity	0.000340
30/04/2016	EGRX UQ Equity	0.001180
30/04/2016	ELDN UQ Equity	0.000330
30/04/2016	ENDPQ UW Equity	0.011957
30/04/2016	ENTA UW Equity	0.001101
30/04/2016	EPZM UW Equity	0.001185
30/04/2016	ESPR UQ Equity	0.000736
30/04/2016	EXEL UW Equity	0.002097
30/04/2016	FGEN UW Equity	0.002227
30/04/2016	FLXN UQ Equity	0.000446
30/04/2016	FMI UW Equity	0.001095
30/04/2016	FOLD UQ Equity	0.001864
30/04/2016	FOMX UQ Equity	0.000384
30/04/2016	FPRX UW Equity	0.002609
30/04/2016	GERN UW Equity	0.000930
30/04/2016	GHDX UW Equity	0.001704
30/04/2016	GILD UW Equity	0.077427
30/04/2016	GRFS UW Equity	0.004758
30/04/2016	GWPH UQ Equity	0.002471
30/04/2016	HALO UW Equity	0.002714
